doc_id,empty,short,high_nonascii,high_digits,high_noise,very_long_line_raw,very_long_line_norm
85695485.txt,False,False,False,False,False,False,False
108421236.txt,False,False,False,False,False,False,False
86578834.txt,False,False,False,False,False,False,True
85877310.txt,False,False,False,False,False,False,False
160236902.txt,False,False,False,False,False,True,True
154129987.txt,False,False,False,False,False,True,False
122529332.txt,False,False,False,False,False,False,False
74972499.txt,False,False,False,False,False,True,False
11590023.txt,False,False,False,False,False,True,False
140118939.txt,False,False,False,False,False,True,False
160311347.txt,False,False,False,False,False,True,True
113696028.txt,False,False,False,False,False,False,False
127155501.txt,False,False,False,False,False,True,True
78337269.txt,False,False,False,False,False,False,True
160178240.txt,False,False,False,False,False,True,False
41016376.txt,False,False,False,False,False,True,False
108644948.txt,False,False,False,False,False,False,False
160781849.txt,False,False,False,False,False,True,False
174704932.txt,False,False,False,False,False,True,False
133710032.txt,False,False,False,False,False,True,False
150841671.txt,False,False,False,False,False,True,False
61124274.txt,False,False,False,False,False,True,False
129472625.txt,False,False,False,False,False,True,False
69297495.txt,False,False,False,False,False,False,False
77471294.txt,False,False,False,False,False,False,True
153889158.txt,False,False,False,False,False,True,False
161755859.txt,False,False,False,False,False,True,True
2632134.txt,False,False,False,False,False,False,False
5870389.txt,False,False,False,False,False,False,False
11660015.txt,False,False,False,False,False,True,True
168939827.txt,False,False,False,False,False,True,False
7597964.txt,False,False,False,False,False,True,False
122521514.txt,False,False,False,False,False,False,False
71051435.txt,False,False,False,False,False,True,False
170345375.txt,False,False,False,False,False,True,False
123123670.txt,False,False,False,False,False,True,False
8165851.txt,False,False,False,False,False,True,False
82296986.txt,False,False,False,False,False,False,False
125956458.txt,False,False,False,False,False,True,False
11027008.txt,False,False,False,False,False,True,False
154148531.txt,False,False,False,False,False,True,False
67528068.txt,False,False,False,False,False,False,False
154041810.txt,False,False,False,False,False,True,False
15185611.txt,False,False,False,False,False,True,False
85132844.txt,False,False,False,False,False,False,False
268684020.txt,False,False,False,False,False,True,False
171742844.txt,False,False,False,False,False,True,False
125998872.txt,False,False,False,False,False,True,False
154812610.txt,False,False,False,False,False,True,False
128958078.txt,False,False,False,False,False,True,False
45879447.txt,False,False,False,False,False,True,False
76092740.txt,False,False,False,False,False,False,False
128900794.txt,False,False,False,False,False,True,False
77972514.txt,False,False,False,False,False,False,False
2615554.txt,False,False,False,False,False,False,False
74836357.txt,False,False,False,False,False,False,False
56065310.txt,False,False,False,False,False,False,False
14130964.txt,False,False,False,False,False,True,False
10184445.txt,False,False,False,False,False,True,False
79374871.txt,False,False,False,False,False,False,True
173105480.txt,False,False,False,False,False,True,False
107962189.txt,False,False,False,False,False,False,True
160058217.txt,False,False,False,False,False,True,False
141963140.txt,False,False,False,False,False,True,False
150278700.txt,False,False,False,False,False,True,False
123959350.txt,False,False,False,False,False,False,False
157888549.txt,False,False,False,False,False,True,False
7645897.txt,False,False,False,False,False,False,False
160658908.txt,False,False,False,False,False,True,False
108650931.txt,False,False,False,False,False,False,False
39371845.txt,False,False,False,False,False,True,False
5255830.txt,False,False,False,False,False,False,False
9031875.txt,False,False,False,False,False,True,False
157881399.txt,False,False,False,False,False,True,True
275319065.txt,False,False,False,False,False,True,False
275396436.txt,False,False,False,False,False,True,False
129205752.txt,False,False,False,False,False,True,False
11365339.txt,False,False,False,False,False,True,False
13938405.txt,False,False,False,False,False,True,False
37043442.txt,False,False,False,False,False,True,False
290960164.txt,False,False,False,False,False,True,False
113588417.txt,False,False,False,False,False,True,False
63332900.txt,False,False,False,False,False,False,False
156152420.txt,False,False,False,False,False,True,False
128781036.txt,False,False,False,False,False,True,False
161027125.txt,False,False,False,False,False,True,False
200649.txt,False,False,False,False,False,True,False
11375944.txt,False,False,False,False,False,True,False
124865733.txt,False,False,False,False,False,True,False
46524365.txt,False,False,False,False,False,True,False
79370178.txt,False,False,False,False,False,False,False
126360251.txt,False,False,False,False,False,True,False
150554524.txt,False,False,False,False,False,True,False
146135141.txt,False,False,False,False,False,True,False
146136318.txt,False,False,False,False,False,True,False
7898204.txt,False,False,False,False,False,True,True
141959238.txt,False,False,False,False,False,True,False
276480629.txt,False,False,False,False,False,True,False
133087129.txt,False,False,False,False,False,True,False
67752637.txt,False,False,False,False,False,True,False
10172273.txt,False,False,False,False,False,True,False
71054392.txt,False,False,False,False,False,True,False
41063208.txt,False,False,False,False,False,True,False
156835744.txt,False,False,False,False,False,True,False
268554057.txt,False,False,False,False,False,True,False
82277508.txt,False,False,False,False,False,False,False
139227940.txt,False,False,False,False,False,True,False
147606400.txt,False,False,False,False,False,True,True
11792144.txt,False,False,False,False,False,True,False
85941957.txt,False,False,False,False,False,False,False
152608717.txt,False,False,False,False,False,True,False
67216611.txt,False,False,False,False,False,False,False
290811961.txt,False,False,False,False,False,True,False
78154781.txt,False,False,False,False,False,False,False
5994208.txt,False,False,False,False,False,False,False
40837955.txt,False,False,False,False,False,True,False
108638362.txt,False,False,False,False,False,False,False
80499374.txt,False,False,False,False,False,True,False
109896291.txt,False,False,False,False,False,False,True
46408679.txt,False,False,False,False,False,True,False
268746321.txt,False,False,False,False,False,True,False
268503426.txt,False,False,False,False,False,True,False
10374012.txt,False,False,False,False,False,True,False
85656487.txt,False,False,False,False,False,False,False
85904275.txt,False,False,False,False,False,False,False
135644462.txt,False,False,False,False,False,True,False
135029550.txt,False,False,False,False,False,True,False
154786678.txt,False,False,False,False,False,True,False
11473703.txt,False,False,False,False,False,True,False
157832851.txt,False,False,False,False,False,True,False
114049529.txt,False,False,False,False,False,False,False
45992505.txt,False,False,False,False,False,True,False
125600849.txt,False,False,False,False,False,True,False
156126464.txt,False,False,False,False,False,True,False
70859637.txt,False,False,False,False,False,True,False
154042621.txt,False,False,False,False,False,True,False
45974162.txt,False,False,False,False,False,True,False
238614606.txt,False,False,False,False,False,True,True
159048753.txt,False,False,False,False,False,True,False
125969872.txt,False,False,False,False,False,True,False
141781643.txt,False,False,False,False,False,True,False
70036546.txt,False,False,False,False,False,True,False
154319286.txt,False,False,False,False,False,True,False
137492588.txt,False,False,False,False,False,True,False
40916579.txt,False,False,False,False,False,True,False
